"VID","VESSEL_TYPE","VESSEL_NAME","IRCS","FLAG_STATE","VSL_FLAG_REG_NUM","GRT","LENGTH","COUNTRY_BUILT","SPEED","YEAR_BUILT","CREW_COUNT","ENGINE_POWER","POWER_UNITS","FUEL_CAPACITY","SATELLITE_COMMS","BRINE","BLAST","COILS","DAILY_CAPACITY","ICE","SEA","BRINE2","AIR","STORAGE_CAPACITY","CHANGE_DETECTED","NOTES","CREATED_BY_USER_ID","CREATED_DATETIME","UPDATED_BY_USER_ID","UPDATED_DATETIME","CONTACTS_FAX","CONTACTS_PHONE","CONTACTS_EMAIL","APPROVED_ALC","INMARSAT_NUMBER","RL_LENGTH","LP_LENGTH","ENGINE_MODEL","STORAGE_CAP_UNITS_CODE","MMSI_NUMBER","PORT_REGISTRY_ID","REGISTERED_DATE","DEREGISTERED_DATE","PARALLEL_REG_CODE","BUILDER_NAME","NET_TONNAGE","DEAD_WEIGHT","MOULDED_DEPTH","BEAM","IMO","WCPFC_ID"
"32103","Longline","YNG TINN DER","BH2109","TW","CT6-0109","227.3500","33.7000","TW","9.0000","1968","20","500.0000","","150.0000","0","0","1","0","6.0000","0","0","0","1","170.0000","0","","REG_DEV","23/2/1996 11:43:11","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"32526","Fish Carrier","GREEN LEAF","3FSW3","PA","12644-82-CH","1590.2000","80.3700","FR","12.0000","1968","20","4000.0000","","240.0000","0","0","0","0","0.0000","0","0","0","0","0.0000","0","","REG_DEV","23/2/1996 11:44:00","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33205","Longline","BOUNTY","ZM4209","NZ","NZ706","20.0000","15.0000","NZ","8.0000","1968","4","178.0000","","3.5000","1","0","0","1","2.0000","1","0","0","0","24.0000","0","","REG_DEV","23/2/1996 11:45:28","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33470","Fish Carrier","MAR OCEANO","CONG","CU","7735","1917.0000","106.0000","ES","12.0000","1968","34","4000.0000","","1034.0000","0","0","0","0","","0","0","0","0","","0","","REG_DEV","23/2/1996 11:46:02","REG_DEV","23/2/1996 11:46:02","","","","","","","","","","","","","","","","","","","","",""
"33677","Fish Carrier","MIOD OCEAN GLORY","V7PAL","MH","","219.5000","40.3000","JP","12.5000","1968","20","800.0000","","105.9900","1","0","0","0","","0","0","0","0","","0","Former IRCS is V3NX2 ,country of registration is  Belize and flag state regn.no. is 03941031. Former name Ocean Glory II.","CECILIAN","27/5/1997 10:18:22","BRENDAR","29/4/2002 10:21:08","","","","","","","","","","","","","","","","","","","","",""
"33681","Search/Anchor/Light","YELLOW BELL 1","DVGQ","PH","015391","93.1800","26.5000","JP","7.0000","1968","6","500.0000","","20.0000","0","0","0","0","","0","0","0","0","","0","","CECILIAN","2/6/1997 14:25:36","BRENDAR","7/5/2002 09:11:41","","","","","","","","","","","","","","","","","","","","",""
"33985","Fish Carrier","OCEAN GLORY II","V3NX2","BZ","","219.0000","40.3100","","9.8000","1968","","","","","0","0","0","0","","0","0","0","0","","0","It is a live fish carrier . Former name Hokushin maru #89. Illegal fishing in the Marshall waters 1995.","CECILIAN","4/5/1998 10:56:48","TUPOUF","31/7/1998 18:02:36","","","","","","","","","","","","","","","","","","","","",""
"35942","Fish Carrier","GOLDEN BELLS","DUA-6366","PH","MNLD000831","339.5500","39.6000","JP","8.0000","1969","19","650.0000","","","0","","","","","","","","1","265.0000","0","","ALISA.VAVATAGA","7/12/2009 19:12:43","ALISA.VAVATAGA","1/12/2010 13:34:15","632-282-87-71","632-281-29-09","gus@frabelle.net","1","454800054","39.60","","Niigata","MT","","","","","","","","","","","",""
"34576","Fish Carrier","LAVENDER","DUNF2","PH","MNLD000918","387.3100","48.5500","JP","10.0000","1969","20","900.0000","","100.0000","0","1","0","0","60.0000","0","0","0","1","229.0000","0","","TUPOUF","3/1/2001 15:19:41","REG_DEV","30/11/2003 19:59:38","","","","0","","","","","CM","","","","","","","","","","","",""
"19620","Longline","FONG KUO 111","BVTM","TW","CT6-0141","252.4000","31.5200","TW","12.0000","1969","25","550.0000","","160.0000","0","0","1","0","5.0000","0","1","0","0","190.0000","0","","REG_DEV","23/2/1996 11:41:37","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"22012","Longline","KAO MING 6","BVWO","TW","CT60188","321.2600","44.6000","TW","9.0000","1969","22","750.0000","","250.0000","0","0","1","0","5.0000","0","0","0","1","250.0000","0","","REG_DEV","23/2/1996 11:41:44","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"25858","Single Purse Seine","CAPE SAN VINCENT","WY6317","US","520746","606.0000","51.0000","US","18.0000","1969","16","3000.0000","","643.5200","0","1","0","0","200.0000","0","0","1","0","650.0000","0","","REG_DEV","23/2/1996 11:42:07","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"27185","Single Purse Seine","GAPILMOGOL","V6CA","FM","VR0018G","605.0000","46.5000","US","15.0000","1969","18","16.0000","","222.1200","0","1","0","0","150.0000","0","0","1","0","780.0000","0","GROSS TONNAGE IS MEASURED IN S/T.
ENGINES POWER IS MEASURED IN CYL.
FUEL CAPACITY IS MEASURED IN GALLONS.
FREEZE/STORAGE METHOD ARE MEASURED IN S/T.","REG_DEV","23/2/1996 11:42:16","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"22772","Single Purse Seine","QUEEN MARY","V6P88","FM","VR0060","509.3300","46.0200","US","14.0000","1969","16","2250.0000","","238.0000","1","1","0","0","150.0000","0","0","1","0","350.0000","0","OLD FLAG REG. NUMBER: ""20023-PEXT-3""
Inmarsat Number: 451000583","REG_DEV","23/2/1996 11:41:49","ALISA.VAVATAGA","22/6/2016 16:33:03","872 763998495","872 763998494","queenmary@cfctuna.com","1","451000033","46.02","","CAT 399","MT","","16","15/10/2000 00:00:00","","","Pacific Engineering Co.","242.0000","","5.1300","10.48","6921452","7768"
"22780","Single Purse Seine","TRINIDAD III","V6P89","FM","VR0061","509.2700","46.0200","US","14.0000","1969","16","2250.0000","","238.0000","1","1","0","0","150.0000","0","0","1","0","350.0000","0","OLD FLAG REG. NUMBER: ""20022-PEXT-3""
Inmarsat Number: 451000584","REG_DEV","23/2/1996 11:41:49","ALISA.VAVATAGA","23/6/2014 18:33:42","872-635595111","872-635595110","trinidadiii@cfctuna.com","1","451000037","46.02","","CAT 399","CM","","16","16/10/2000 00:00:00","","","Pacific Engineering Co.","251.0000","","5.1000","10.46","7005267","967"
"29959","Fish Carrier","FONG HAI","BI2305","TW","CT7-0035","635.2300","56.3000","JP","15.0000","1969","11","1300.0000","","388.5500","0","0","0","0","","0","0","0","0","588.4000","0","","REG_DEV","23/2/1996 11:42:34","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"30999","Bunker","KEY 1","9VIM","SG","","1901.9900","86.0000","JP","15.0000","1969","20","2200.0000","","4500.0000","0","0","0","0","","0","0","0","0","","0","","REG_DEV","23/2/1996 11:42:46","CECILIAN","31/7/1998 17:55:20","","","","","","","","","","","","","","","","","","","","",""
"27797","Search/Anchor/Light","RANGER 28","DZMU","PH","ICGD-79-0211","47.5700","19.0500","JP","6.0000","1969","6","350.0000","","20.0000","0","0","0","0","","0","0","0","0","","0","","REG_DEV","23/2/1996 11:42:21","BRENDAR","6/5/2002 10:47:34","","","","","","","","","","","","","","","","","","","","",""
"32275","Longline","KAO YA 3","BVWQ","TW","CT6-0187","321.2600","39.1600","TW","9.0000","1969","0","750.0000","","250.0000","0","0","1","0","5.0000","0","0","0","1","200.0000","0","","REG_DEV","23/2/1996 11:43:30","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"32456","Longline","TROPAC 71","6LRX","PA","22664-PEXT","346.2000","46.9800","KR","8.0000","1969","25","850.0000","","180.0000","0","0","1","0","2.0000","0","0","0","1","265.0000","0","LAST V/NAME: ""KWANG MYONG #71""
OLD VID: ""141""","REG_DEV","23/2/1996 11:43:51","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"32586","Fish Carrier","OSTROV SHOKALSKOGO","USXG","SU","M-17255","9794.6299","150.5200","SE","0.0000","1969","44","0.0000","","0.0000","0","0","0","0","0.0000","0","0","0","0","0.0000","0","","REG_DEV","23/2/1996 11:44:06","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33685","Search/Anchor/Light","DIAMOND 6","DVOG","PH","005687","84.1100","26.1900","PH","8.0000","1969","6","300.0000","","14.0000","0","0","0","0","","0","0","0","0","","0","","CECILIAN","2/6/1997 14:48:56","BRENDAR","7/5/2002 09:41:05","","","","","","","","","","","","","","","","","","","","",""
"11635","Single Purse Seine","PACIFIC CHASE","DUJ6000","PH","225790","491.2100","43.0000","FR","9.0000","1969","26","1500.0000","","179.0000","0","1","0","0","30.0000","0","0","1","0","500.0000","0","Caught fire and sunk on 12/1/98 at 1055H at Indonesian Waters, as per fax dated 8/6/98 rec'd from Mr Resma, Mar Fishing Co., Ltd.
All information in History were incorrect and need to be removed.","REG_DEV","23/2/1996 11:41:13","REG_DEV","30/11/2003 19:59:33","","","","","","","","","CM","","","","","","","","","","","",""
"35106","Longline","STROMBOLI","ZKU2015","CK","1087","48.6100","18.7000","NZ","10.0000","1970","3","171.0000","","13.0000","0","","","","","1","","","1","48.0000","0","","ALISAV","24/9/2003 16:24:28","REG_DEV","30/11/2003 19:59:41","","","","0","","","","","CM","","","","","","","","","","","",""
"11874","Longline","TUNG SHENG 11","BH2206","TW","CT6-0206","235.2900","33.9600","TW","12.0000","1970","21","500.0000","","116.3120","0","0","1","0","5.0000","0","0","0","1","200.0000","0","","REG_DEV","23/2/1996 11:41:14","REG_DEV","30/11/2003 19:59:33","","","","","","","","","CM","","","","","","","","","","","",""
"35457","Longline","VIEIRASA CINCO","6WFJ","SN","DAK-1093","540.0000","46.3000","ES","9.0000","1970","16","1000.0000","","349.5400","0","","","","","","","","1","483.3700","0","new vessel. 05/06","GINIA.HAROLD","26/5/2006 11:09:46","GINIA.HAROLD","26/5/2006 11:09:46","00872764597124","00872764597123","vieira.ciuco@amoscouuect.com","1","424600132","","","MWM TBD 484-64","CM","","","","","","","","","","","",""
"35723","Fish Carrier","RITCHIE 813","DUL6815","PH","120000358","448.0400","56.2000","JP","12.0000","1970","20","746.0000","","315.8600","0","","","","","","","","1","1050.0000","0","","ALISA.VAVATAGA","9/7/2008 10:18:40","ALISA.VAVATAGA","29/11/2016 15:33:10","","","","1","454899045","49.78","49.78","Niigata","MT","","17","18/4/2011 00:00:00","","","MIE Zosen KK","260.8600","","3.1800","11.70","7126621","9570"
"34750","Fish Carrier","GLADIOLUS 2","DXRA","PH","MNLD002542","477.7300","55.6900","JP","10.0000","1970","19","1000.0000","","120.0000","0","","","","","","","","1","300.0000","0","","CECILIAN","17/11/2001 11:08:50","GINIA.HAROLD","11/8/2011 16:19:33","","","","1","455390032","51","","HANSHIN","CM","","","","","","","","","","","",""
"33777","Fish Carrier","ALEKSANDRA KOLLONTAY","UVRL","RU","M-30611","5246.0000","119.7800","PL","15.0000","1970","28","3530.0000","","1089.0000","0","0","0","0","","0","0","0","1","5357.0000","0","","CECILIAN","11/9/1997 11:17:11","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"10462","Single Purse Seine","PHOENIX","P2V4939","PG","000723","489.1200","43.0000","FR","9.0000","1970","26","1800.0000","","188.0000","0","1","0","0","30.0000","0","0","1","0","500.0000","0","P/s note changes:  Country of Regis. from Philippines to P.N.G. , IRCS from DUJ6001 to P2V4939  ,Flag.REg.No. from 226490 to 000723 and new vessel owner.
Mobile Earth Station/ALC onboard - Yes
Serial Number of the device - 020003545
Inmarsat Mobile Number - not clear
Manufacturer (Brand Name) - Trimble
Model Number TNL7001
Software Verson of the device - Nil
Date when device installed - 25 April 1997
Date when device removed - Not applicable","REG_DEV","23/2/1996 11:41:09","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"34034","Longline","HSIN HSIEH CHANG","BH3045","TW","CT6-1045","404.0300","48.6800","JP","11.5000","1970","26","1000.0000","","300.0000","0","0","0","1","3.0000","0","0","0","1","220.0000","0","","CECILIAN","27/8/1998 10:19:38","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"33588","Longline","ROYAL OCEAN 5","3DWJ","FJ","000337","374.0300","44.8000","JP","10.0000","1970","16","1300.0000","","214.4300","1","0","0","1","6.0000","1","0","0","1","170.0000","0","TOTAL STORAGE CAP.& BAIT STORAGE CAP.IN TONS.
Old flag reg.number is 19713-91-A","CECILIAN","15/1/1997 14:56:14","TUPOUF","15/9/2004 14:31:50","","","","1","420000186","39.50","39.10","6LU28G","CM","","","","","","","","","","","",""
"33921","Fish Carrier","BRIGHT OCEAN","3FLL4","PA","22249-95","4982.0000","126.1000","BR","15.0000","1970","28","8400.0000","","240.0000","1","1","0","1","53.0000","0","0","1","1","6393.9600","0","","CECILIAN","13/2/1998 09:29:06","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
"33126","Fish Carrier","KLARA CETKIN","UHCW","RU","IMONO7044275","5244.0000","119.5500","PL","13.5000","1970","24","4800.0000","","1100.0000","0","0","0","0","","0","0","0","1","5357.0000","0","Previous IRCS is ""UKGR"".
Flag registration number previously used is ""M-30618""","REG_DEV","23/2/1996 11:45:19","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"33347","Bunker","LAUT MASTER","YGQX","ID","1732-BA","1647.0000","83.0000","JP","10.0000","1970","15","2900.0000","","3500.0000","0","0","0","0","","0","0","0","0","","0","PREVIOUS REG. NUMBER:  ""24246-PEXT"":
Last vessel name: New Olympic","REG_DEV","23/2/1996 11:45:46","TUPOUF","23/7/2002 16:31:39","872-672-544-399","872-762-544-411","","","","","","","","","","","","","","","","","","",""
"33525","Fish Carrier","LARISA REYSNER","UWYJ","SU","M-29148","5238.0098","119.6700","PL","15.0000","1970","33","6176.0000","","1140.0000","1","0","0","0","","0","0","0","1","5751.0000","0","REG #33525 IS ASSIGNED FOR TAI ZHONG.  TAI ZHONG IS NO LONGER OPERATING.","CECILIAN","19/7/1996 15:00:56","REG_DEV","30/11/2003 19:59:36","","","","","","","","","CM","","","","","","","","","","","",""
"22640","Fish Carrier","MARIGOLD 2","DUJS","PH","MNLD000035","314.4900","51.5000","JP","10.0000","1970","20","1000.0000","","220.0000","0","0","0","0","","0","0","0","1","300.0000","0","Former vessel name: Pelagis 05
Flag reg. nums. previously used is ICGD-88-0468 and 228363.","REG_DEV","23/2/1996 11:41:48","SENOVEVAM","13/9/2005 16:41:19","","","","1","455390046","","","NIIGATA DIESEL","CM","","","","","","","","","","","",""
"23085","Single Purse Seine","MATHAWSUM","V6CD","FM","VR0020G","836.0000","57.0000","FM","18.0000","1970","19","2690.0000","","54.8300","0","1","0","0","150.0000","0","0","0","0","839.0000","0","FORMER V/NAME:  ""NEW ERA""","REG_DEV","23/2/1996 11:41:51","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"24117","Fish Carrier","FREESIA 88","DUMX","PH","MNLD002787","1535.3300","82.0000","ES","12.0000","1970","22","2645.0000","","310.0000","0","0","0","0","","0","0","0","1","1500.0000","0","Former vessel name is ""SANTO II & FREESIA"".
Flag registration numbers previously used is ICGD-89-0469 and 230681.  Changed from 015717 to MNLD002787.","REG_DEV","23/2/1996 11:41:55","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"25940","Single Purse Seine","MATHAWWOLWOL","V6CC","FM","VROO 19G","758.6400","55.2000","US","18.0000","1970","19","1600.0000","","60.0000","0","1","0","0","150.0000","0","0","1","0","780.0000","0","","REG_DEV","23/2/1996 11:42:08","REG_DEV","30/11/2003 19:59:34","","","","","","","","","CM","","","","","","","","","","","",""
"4648","Single Purse Seine","ADRIATIC SEA","WAA3304","US","529833","1414.0000","72.2000","JP","14.0000","1970","22","4000.0000","","454.0000","1","1","0","1","150.0000","0","0","1","1","2340.0000","1","EVERY UNIT IS IN METRIC SYSTEM.","REG_DEV","23/2/1996 11:40:52","REG_DEV","30/11/2003 19:59:33","","","","","","","","","CM","","","","","","","","","","","",""
"35428","Longline","ROBALEIRA","6WHD","SN","DAK 1129","284.6600","48.8000","JP","9.0000","1970","17","1000.0000","","270.0000","0","","","","","","","","1","180.0000","0","New Vessel Registered 05/06","SENOVEVAM","17/3/2006 11:37:49","GINIA.HAROLD","21/10/2006 11:45:26","34 986 612 501","34 986 611 883","isaac@balueira.com","1","424699219","48.80","","NIIGATA","MT","","","","","","","","","","","",""
"19281","Single Purse Seine","ALPINE PINK","DUA6114","PH","000002010","815.3500","58.0100","US","12.0000","1971","23","3600.0000","","1200.0000","1","0","0","0","60.0000","0","0","1","0","500.0000","0","Flag registration numbers previously used is ICGD-91-0151, 231651 and MNLDOO2786.  Changed from 012976 to MNLD002786.","REG_DEV","23/2/1996 11:41:35","ALISA.VAVATAGA","14/10/2017 20:36:33","","","","1","454875110","58.08","48.72","CE EMD","MT","","289","17/7/1995 00:00:00","","","J.M Martin Shipbuilding Corp.","488.6200","","4.6300","10.94","7409267","1013"
"4515","Single Purse Seine","CAPE MAY","WDA4671","US","534504","1110.0000","64.6000","US","14.0000","1971","20","4000.0000","","359.6100","1","1","0","1","350.0000","0","1","1","0","1302.0000","0","CORRECT LENGTH OVERALL IS REC'D FROM OWNER.
PREVIOUS NAME:  ""DANICA"": EX PENINA-IRCS-WYZ3990 AS PER APPL.FOR 2000/01 PERIOD.","REG_DEV","23/2/1996 11:40:51","REG_DEV","30/11/2003 19:59:33","87291504722","8721504722","penina@super-hub.com","1","433855210","","","","CM","","","","","","","","","","","",""
"35456","Fish Carrier","MITRA 108","HPXR","PA","30255-04","1708.0000","88.4270","JP","12.0000","1971","20","2600.0000","","300.0000","0","","","","","","","","1","2510.3101","0","","GINIA.HAROLD","24/5/2006 15:44:02","GINIA.HAROLD","22/7/2009 10:23:49","00872-764565066","00872-764565065","","1","435647311","","","6DH46SS","CM","","","","","","","","","","","",""
"36362","Longline","MELINDA","TBA","WS","0058","73.5100","18.6000","AU","9.0000","1971","6","220.0000","","","0","","","","","1","","","","","0","","GINIA.HAROLD","9/11/2012 10:19:58","GINIA.HAROLD","9/11/2012 10:19:58","","","","","","18.60","","DIESEL MTB","","","","","","","SBSEE 5/36 BUCHAN, CAIRNS QLD","","","","","",""
"35979","Single Purse Seine","GOLDEN ROD 2","DUYL","PH","MNLD000239","112.4800","30.0000","JP","7.0000","1971","20","1200.0000","","","0","","","","","","","","","","0","","ALISA.VAVATAGA","4/2/2010 15:34:51","ALISA.VAVATAGA","4/2/2010 15:34:51","","","","0","","69","","NIIGATA","","","","","","","","","","","","",""
"34499","Longline","QUONG JIA HUA YU 006","BZXM","CN","0010169","440.0000","39.8500","CA","10.0000","1971","15","1125.0000","","108.0000","0","0","0","0","","1","0","0","0","150.0000","0","","TUPOUF","10/10/2000 14:51:42","REG_DEV","30/11/2003 19:59:38","5148791736","5148791726","upssilon@soci.com","","","","","","CM","","","","","","","","","","","",""
"33837","Single Purse Seine","DOLORES 827","DUL6230","PH","120000175","768.1200","55.9600","US","10.5000","1971","35","2144.0000","","183.5300","1","1","0","0","60.0000","0","0","1","0","546.0000","0","PNG domestic purse seiner","TUPOUF","13/11/1997 16:03:16","ALISA.VAVATAGA","4/2/2015 15:45:34","63-83-553-8603","63-83-554-7991","rcrivera@rdcorp.com.ph","1","454858610","55.94","49.69","Gray Marine","MT","548586000","17","21/10/1992 00:00:00","","PG","Southwest Marine Inc.","404.1500","","4.2600","10.97","7114082","1100"
"34732","Fish Carrier","TRANS-MITRAMAS 555","DUA-6022","PH","MNLD002778","533.1700","53.3000","JP","10.0000","1971","14","1050.0000","","300.0000","0","","","","","","","","1","500.0000","0","","TUPOUF","29/10/2001 11:36:50","REG_DEV","30/11/2003 19:59:38","","","","","","","","","CM","","","","","","","","","","","",""
